org_type,org_name_clean,doc_count,authority_level,municipality_id,region_id,coverage_region_ids,coverage_region_count,match_method,notes
ΔΗΜΟΣ,ΔΗΜΟΣ ΤΡΟΙΖΗΝΙΑΣ - ΜΕΘΑΝΩΝ,2,municipality,9213,,,0,raw_alias_from_clean,raw alias of: ΤΡΟΙΖΗΝΙΑΣ - ΜΕΘΑΝΩΝ
ΔΗΜΟΣ,ΔΗΜΟΣ ΤΥΡΝΑΒΟΥ,12,municipality,9102,,,0,raw_alias_from_clean,raw alias of: ΤΥΡΝΑΒΟΥ
ΔΗΜΟΣ,ΔΗΜΟΣ ΥΔΡΑΣ,10,municipality,9214,,,0,raw_alias_from_clean,raw alias of: ΥΔΡΑΣ
ΔΗΜΟΣ,ΔΗΜΟΣ ΦΑΙΣΤΟΥ,4,municipality,9308,,,0,raw_alias_from_clean,raw alias of: ΦΑΙΣΤΟΥ
ΔΗΜΟΣ,ΔΗΜΟΣ ΦΑΡΣΑΛΩΝ,8,municipality,9103,,,0,raw_alias_from_clean,raw alias of: ΦΑΡΣΑΛΩΝ
ΔΗΜΟΣ,ΔΗΜΟΣ ΦΙΛΙΑΤΩΝ,2,municipality,9079,,,0,raw_alias_from_clean,raw alias of: ΦΙΛΙΑΤΩΝ
ΔΗΜΟΣ,ΔΗΜΟΣ ΦΛΩΡΙΝΑΣ,30,municipality,9072,,,0,raw_alias_from_clean,raw alias of: ΦΛΩΡΙΝΑΣ
ΔΗΜΟΣ,ΔΗΜΟΣ ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ,6,municipality,9260,,,0,raw_alias_from_clean,raw alias of: ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ
ΔΗΜΟΣ,ΔΗΜΟΣ ΦΥΛΗΣ,8,municipality,9232,ΑΤΤΙΚΗΣ,,0,manual_review_municipality,Δήμος Φυλής - Αττική
ΔΗΜΟΣ,ΔΗΜΟΣ ΧΑΛΑΝΔΡΙΟΥ,10,municipality,9178,,,0,raw_alias_from_clean,raw alias of: ΧΑΛΑΝΔΡΙΟΥ
ΔΗΜΟΣ,ΔΗΜΟΣ ΧΑΛΚΙΔΕΩΝ,6,municipality,9155,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,0,manual_review_municipality,Δήμος Χαλκιδέων - Στερεά Ελλάδα
ΔΗΜΟΣ,ΔΗΜΟΣ ΧΑΝΙΩΝ,20,municipality,9325,,,0,raw_alias_from_clean,raw alias of: ΧΑΝΙΩΝ
ΔΗΜΟΣ,ΔΗΜΟΣ ΧΕΡΣΟΝΗΣΟΥ,10,municipality,9309,,,0,raw_alias_from_clean,raw alias of: ΧΕΡΣΟΝΗΣΟΥ
ΔΗΜΟΣ,ΔΗΜΟΣ ΧΙΟΥ,40,municipality,9266,,,0,raw_alias_from_clean,raw alias of: ΧΙΟΥ
ΔΗΜΟΣ,ΔΗΜΟΣ ΨΑΡΩΝ,6,municipality,9267,,,0,raw_alias_from_clean,raw alias of: ΨΑΡΩΝ
ΔΗΜΟΣ,ΔΗΜΟΣ ΩΡΑΙΟΚΑΣΤΡΟΥ,6,municipality,9039,,,0,raw_alias_from_clean,raw alias of: ΩΡΑΙΟΚΑΣΤΡΟΥ
ΔΗΜΟΣ,ΔΗΜΟΣ ΩΡΩΠΟΥ,6,municipality,9227,,,0,raw_alias_from_clean,raw alias of: ΩΡΩΠΟΥ
ΔΗΜΟΣ,ΔΙΔΥΜΟΤΕΙΧΟΥ,1,municipality,9007,,,0,exact,
ΔΗΜΟΣ,ΔΙΟΝΥΣΟΥ,20,municipality,9217,,,0,exact,
ΔΗΜΟΣ,ΔΙΡΦΥΩΝ - ΜΕΣΣΑΠΙΩΝ,6,municipality,9148,,,0,exact,
ΔΗΜΟΣ,ΔΙΣΤΟΜΟΥ-ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ,1,municipality,9143,,,0,exact,
ΔΗΜΟΣ,ΔΟΜΟΚΟΥ,11,municipality,9159,,,0,exact,
ΔΗΜΟΣ,ΔΟΞΑΤΟΥ,2,municipality,9001,,,0,exact,
ΔΗΜΟΣ,ΔΡΑΜΑΣ,1,municipality,9002,,,0,exact,
ΔΗΜΟΣ,ΔΥΤΙΚΗΣ ΑΧΑΙΑΣ,21,municipality,9131,,,0,exact,
ΔΗΜΟΣ,ΔΥΤΙΚΗΣ ΛΕΣΒΟΥ,1,municipality,9261,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΔΥΤΙΚΗΣ ΜΑΝΗΣ,2,municipality,9253,,,0,exact,
ΔΗΜΟΣ,ΔΥΤΙΚΗΣ ΣΑΜΟΥ,2,municipality,9264,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΔΩΔΩΝΗΣ,3,municipality,9081,,,0,exact,
ΔΗΜΟΣ,ΔΩΡΙΔΟΣ,1,municipality,9166,,,0,exact,
ΔΗΜΟΣ,ΕΔΕΣΣΑΣ,2,municipality,9043,,,0,exact,
ΔΗΜΟΣ,ΕΛΑΣΣΟΝΑΣ,50,municipality,9098,,,0,exact,
ΔΗΜΟΣ,ΕΛΑΦΟΝΗΣΟΥ,3,municipality,9249,,,0,exact,
ΔΗΜΟΣ,ΕΛΕΥΣΙΝΑΣ,2,municipality,9229,,,0,exact,
ΔΗΜΟΣ,ΕΛΛΗΝΙΚΟΥ - ΑΡΓΥΡΟΥΠΟΛΗΣ,5,municipality,9197,,,0,exact,
ΔΗΜΟΣ,ΕΠΙΔΑΥΡΟΥ,10,municipality,9234,,,0,exact,
ΔΗΜΟΣ,ΕΡΕΤΡΙΑΣ,21,municipality,9149,,,0,exact,
ΔΗΜΟΣ,ΕΡΜΙΟΝΙΔΑΣ,7,municipality,9235,,,0,exact,
ΔΗΜΟΣ,ΕΡΥΜΑΝΘΟΥ,20,municipality,9132,,,0,exact,
ΔΗΜΟΣ,ΕΥΡΩΤΑ,6,municipality,9250,,,0,exact,
ΔΗΜΟΣ,ΖΑΓΟΡΑΣ - ΜΟΥΡΕΣΙΟΥ,9,municipality,9106,,,0,exact,
ΔΗΜΟΣ,ΖΑΓΟΡΙΟΥ,2,municipality,9082,,,0,exact,
ΔΗΜΟΣ,ΖΑΚΥΝΘΟΥ,29,municipality,9116,,,0,exact,
ΔΗΜΟΣ,ΖΑΧΑΡΩΣ,35,municipality,9138,,,0,exact,
ΔΗΜΟΣ,ΖΗΡΟΥ,6,municipality,9088,,,0,exact,
ΔΗΜΟΣ,ΖΩΓΡΑΦΟΥ,1,municipality,9190,,,0,exact,
ΔΗΜΟΣ,ΗΛΙΔΑΣ,23,municipality,9139,,,0,exact,
ΔΗΜΟΣ,ΗΛΙΟΥΠΟΛΗΣ,4,municipality,9191,,,0,exact,
ΔΗΜΟΣ,ΗΡΑΚΛΕΙΑΣ,2,municipality,9052,,,0,exact,
ΔΗΜΟΣ,ΗΡΑΚΛΕΙΟΥ,4,municipality,9170,,,0,exact,
ΔΗΜΟΣ,ΗΡΑΚΛΕΙΟΥ (ΚΡΗΤΗΣ),5,municipality,9305,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΘΑΣΟΥ,43,municipality,9011,,,0,exact,
ΔΗΜΟΣ,ΘΕΡΜΑΙΚΟΥ,2,municipality,9029,,,0,exact,
ΔΗΜΟΣ,ΘΕΡΜΗΣ,20,municipality,9030,,,0,exact,
ΔΗΜΟΣ,ΘΕΡΜΟΥ,1,municipality,9126,,,0,exact,
ΔΗΜΟΣ,ΘΗΒΑΙΩΝ,6,municipality,9144,,,0,exact,
ΔΗΜΟΣ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,3,municipality,9127,,,0,exact,
ΔΗΜΟΣ,ΙΘΑΚΗΣ,5,municipality,9117,,,0,exact,
ΔΗΜΟΣ,ΙΚΑΡΙΑΣ,3,municipality,9259,,,0,exact,
ΔΗΜΟΣ,ΙΛΙΟΥ,6,municipality,9182,,,0,exact,
ΔΗΜΟΣ,ΙΣΤΙΑΙΑΣ - ΑΙΔΗΨΟΥ,2,municipality,9150,,,0,exact,
ΔΗΜΟΣ,ΙΩΑΝΝΙΤΩΝ,16,municipality,9084,,,0,exact,
ΔΗΜΟΣ,ΚΑΒΑΛΑΣ,53,municipality,9012,,,0,exact,
ΔΗΜΟΣ,ΚΑΙΣΑΡΙΑΝΗΣ,1,municipality,9192,,,0,exact,
ΔΗΜΟΣ,ΚΑΛΑΒΡΥΤΩΝ,10,municipality,9133,,,0,exact,
ΔΗΜΟΣ,ΚΑΛΑΜΑΡΙΑΣ,1,municipality,9032,,,0,exact,
ΔΗΜΟΣ,ΚΑΛΑΜΑΤΑΣ,5,municipality,9254,,,0,exact,
ΔΗΜΟΣ,ΚΑΛΥΜΝΙΩΝ,13,municipality,9276,,,0,exact,
ΔΗΜΟΣ,ΚΑΜΕΝΩΝ ΒΟΥΡΛΩΝ,3,municipality,9163,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΚΑΝΤΑΝΟΥ - ΣΕΛΙΝΟΥ,5,municipality,9321,,,0,exact,
ΔΗΜΟΣ,ΚΑΡΔΙΤΣΑΣ,5,municipality,9092,,,0,exact,
ΔΗΜΟΣ,ΚΑΡΠΑΘΟΥ,7,municipality,9280,,,0,exact,
ΔΗΜΟΣ,ΚΑΡΠΕΝΗΣΙΟΥ,4,municipality,9157,,,0,exact,
ΔΗΜΟΣ,ΚΑΡΥΣΤΟΥ,3,municipality,9151,,,0,exact,
ΔΗΜΟΣ,ΚΑΣΣΑΝΔΡΑΣ,11,municipality,9057,,,0,exact,
ΔΗΜΟΣ,ΚΑΤΕΡΙΝΗΣ,3,municipality,9047,,,0,exact,
ΔΗΜΟΣ,ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ,4,municipality,9003,,,0,exact,
ΔΗΜΟΣ,ΚΕΑΣ,2,municipality,9282,,,0,exact,
ΔΗΜΟΣ,ΚΕΝΤΡΙΚΗΣ ΚΕΡΚΥΡΑΣ ΚΑΙ ΔΙΑΠΟΝΤΙΩΝ ΝΗΣΩΝ,2,municipality,9118,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,5,municipality,9075,,,0,exact,
ΔΗΜΟΣ,ΚΕΡΑΤΣΙΝΙΟΥ - ΔΡΑΠΕΤΣΩΝΑΣ,1,municipality,9202,,,0,exact,
ΔΗΜΟΣ,ΚΗΦΙΣΙΑΣ,6,municipality,9171,,,0,exact,
ΔΗΜΟΣ,ΚΙΛΕΛΕΡ,27,municipality,9099,,,0,exact,
ΔΗΜΟΣ,ΚΙΛΚΙΣ,4,municipality,9040,,,0,exact,
ΔΗΜΟΣ,ΚΙΜΩΛΟΥ,7,municipality,9286,,,0,exact,
ΔΗΜΟΣ,ΚΙΣΣΑΜΟΥ,1,municipality,9322,,,0,exact,
ΔΗΜΟΣ,ΚΟΖΑΝΗΣ,2,municipality,9068,,,0,exact,
ΔΗΜΟΣ,ΚΟΜΟΤΗΝΗΣ,4,municipality,9021,,,0,exact,
ΔΗΜΟΣ,ΚΟΡΔΕΛΙΟΥ - ΕΥΟΣΜΟΥ,2,municipality,9033,,,0,exact,
ΔΗΜΟΣ,ΚΟΡΙΝΘΙΩΝ,45,municipality,9243,,,0,exact,
ΔΗΜΟΣ,ΚΟΡΥΔΑΛΛΟΥ,13,municipality,9203,,,0,exact,
ΔΗΜΟΣ,ΚΡΩΠΙΑΣ,14,municipality,9218,,,0,exact,
ΔΗΜΟΣ,ΚΥΘΗΡΩΝ,7,municipality,9209,,,0,exact,
ΔΗΜΟΣ,ΚΥΜΗΣ - ΑΛΙΒΕΡΙΟΥ,2,municipality,9152,,,0,exact,
ΔΗΜΟΣ,ΚΩ,2,municipality,9284,,,0,exact,
ΔΗΜΟΣ,ΛΑΓΚΑΔΑ,1,municipality,9034,,,0,exact,
ΔΗΜΟΣ,ΛΑΡΙΣΑΙΩΝ,2,municipality,9100,,,0,exact,
ΔΗΜΟΣ,ΛΑΥΡΕΩΤΙΚΗΣ,27,municipality,9219,,,0,exact,
ΔΗΜΟΣ,ΛΕΒΑΔΕΩΝ,10,municipality,9145,,,0,exact,
ΔΗΜΟΣ,ΛΕΙΨΩΝ,1,municipality,9277,,,0,exact,
ΔΗΜΟΣ,ΛΕΡΟΥ,4,municipality,9278,,,0,exact,
ΔΗΜΟΣ,ΛΕΥΚΑΔΑΣ,14,municipality,9121,,,0,exact,
ΔΗΜΟΣ,ΛΗΜΝΟΥ,7,municipality,9263,,,0,exact,
ΔΗΜΟΣ,ΛΗΞΟΥΡΙΟΥ,18,municipality,9120,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΛΙΜΝΗΣ ΠΛΑΣΤΗΡΑ,10,municipality,9093,,,0,exact,
ΔΗΜΟΣ,ΛΟΚΡΩΝ,8,municipality,9161,,,0,exact,
ΔΗΜΟΣ,ΛΟΥΤΡΑΚΙΟΥ - ΠΕΡΑΧΩΡΑΣ - ΑΓΙΩΝ ΘΕΟΔΩΡΩΝ,18,municipality,9244,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΛΥΚΟΒΡΥΣΗΣ - ΠΕΥΚΗΣ,2,municipality,9172,,,0,exact,
ΔΗΜΟΣ,ΜΑΚΡΑΚΩΜΗΣ,1,municipality,9162,,,0,exact,
ΔΗΜΟΣ,ΜΑΝΔΡΑΣ - ΕΙΔΥΛΛΙΑΣ,25,municipality,9230,,,0,exact,
ΔΗΜΟΣ,ΜΑΝΤΟΥΔΙΟΥ - ΛΙΜΝΗΣ - ΑΓΙΑΣ ΑΝΝΑΣ,1,municipality,9153,,,0,exact,
ΔΗΜΟΣ,ΜΑΡΑΘΩΝΟΣ,8,municipality,9220,,,0,exact,
ΔΗΜΟΣ,ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ,29,municipality,9022,,,0,exact,
ΔΗΜΟΣ,ΜΕΓΑΛΟΠΟΛΗΣ,2,municipality,9239,,,0,exact,
ΔΗΜΟΣ,ΜΕΓΑΡΕΩΝ,10,municipality,9231,,,0,exact,
ΔΗΜΟΣ,ΜΕΓΙΣΤΗΣ,3,municipality,9295,,,0,exact,
ΔΗΜΟΣ,ΜΕΣΣΗΝΗΣ,12,municipality,9255,,,0,exact,
ΔΗΜΟΣ,ΜΕΤΑΜΟΡΦΩΣΗΣ,1,municipality,9173,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΜΕΤΕΩΡΩΝ,3,municipality,9112,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΜΗΛΟΥ,2,municipality,9287,,,0,exact,
ΔΗΜΟΣ,ΜΙΝΩΑ ΠΕΔΙΑΔΑΣ,5,municipality,9307,,,0,exact,
ΔΗΜΟΣ,ΜΟΝΕΜΒΑΣΙΑΣ,27,municipality,9251,,,0,exact,
ΔΗΜΟΣ,ΜΥΚΗΣ,3,municipality,9016,,,0,exact,
ΔΗΜΟΣ,ΜΥΚΟΝΟΥ,5,municipality,9290,,,0,exact,
ΔΗΜΟΣ,ΜΥΤΙΛΗΝΗΣ,12,municipality,9261,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΝΑΞΟΥ & ΜΙΚΡΩΝ ΚΥΚΛΑΔΩΝ,3,municipality,9292,,,0,exact,
ΔΗΜΟΣ,ΝΑΟΥΣΑΣ,2,municipality,9025,,,0,exact,
ΔΗΜΟΣ,ΝΑΥΠΑΚΤΙΑΣ,16,municipality,9128,,,0,exact,
ΔΗΜΟΣ,ΝΕΑΠΟΛΗΣ - ΣΥΚΕΩΝ,7,municipality,9035,,,0,exact,
ΔΗΜΟΣ,ΝΕΑΣ ΙΩΝΙΑΣ,1,municipality,9174,,,0,exact,
ΔΗΜΟΣ,ΝΕΑΣ ΠΡΟΠΟΝΤΙΔΑΣ,3,municipality,9058,,,0,exact,
ΔΗΜΟΣ,ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ - ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ,1,municipality,9193,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΝΕΜΕΑΣ,3,municipality,9245,,,0,exact,
ΔΗΜΟΣ,ΝΕΣΤΟΡΙΟΥ,24,municipality,9064,,,0,exact,
ΔΗΜΟΣ,ΝΕΣΤΟΥ,2,municipality,9013,,,0,exact,
ΔΗΜΟΣ,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ Ι. ΡΕΝΤΗ,20,municipality,9204,,,0,exact,
ΔΗΜΟΣ,ΝΙΚΟΛΑΟΥ ΣΚΟΥΦΑ,2,municipality,9076,,,0,exact,
ΔΗΜΟΣ,ΝΙΣΥΡΟΥ,2,municipality,9285,,,0,exact,
ΔΗΜΟΣ,ΝΟΤΙΑΣ ΚΕΡΚΥΡΑΣ,16,municipality,9118,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,5,municipality,9240,,,0,exact,
ΔΗΜΟΣ,ΝΟΤΙΟΥ ΠΗΛΙΟΥ,35,municipality,9107,,,0,exact,
ΔΗΜΟΣ,ΞΑΝΘΗΣ,4,municipality,9017,,,0,exact,
ΔΗΜΟΣ,ΞΗΡΟΜΕΡΟΥ,16,municipality,9129,,,0,exact,
ΔΗΜΟΣ,ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ,8,municipality,9246,,,0,exact,
ΔΗΜΟΣ,ΟΙΝΟΥΣΣΩΝ,1,municipality,9265,,,0,exact,
ΔΗΜΟΣ,ΟΙΧΑΛΙΑΣ,13,municipality,9256,,,0,exact,
ΔΗΜΟΣ,ΟΡΕΣΤΙΑΔΑΣ,10,municipality,9008,,,0,exact,
ΔΗΜΟΣ,ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ,4,municipality,9312,,,0,exact,
ΔΗΜΟΣ,ΟΡΧΟΜΕΝΟΥ,3,municipality,9146,,,0,exact,
ΔΗΜΟΣ,ΠΑΓΓΑΙΟΥ,4,municipality,9014,,,0,exact,
ΔΗΜΟΣ,ΠΑΙΑΝΙΑΣ,3,municipality,9222,,,0,exact,
ΔΗΜΟΣ,ΠΑΙΟΝΙΑΣ,29,municipality,9041,,,0,exact,
ΔΗΜΟΣ,ΠΑΛΑΜΑ,3,municipality,9095,,,0,exact,
ΔΗΜΟΣ,ΠΑΛΛΗΝΗΣ,4,municipality,9223,,,0,exact,
ΔΗΜΟΣ,ΠΑΠΑΓΟΥ - ΧΟΛΑΡΓΟΥ,5,municipality,9175,,,0,exact,
ΔΗΜΟΣ,ΠΑΡΑΝΕΣΤΙΟΥ,2,municipality,9004,,,0,exact,
ΔΗΜΟΣ,ΠΑΤΡΕΩΝ,7,municipality,9134,,,0,exact,
ΔΗΜΟΣ,ΠΑΥΛΟΥ ΜΕΛΑ,11,municipality,9036,,,0,exact,
ΔΗΜΟΣ,ΠΕΝΤΕΛΗΣ,9,municipality,9176,,,0,exact,
ΔΗΜΟΣ,ΠΕΡΑΜΑΤΟΣ,2,municipality,9206,,,0,exact,
ΔΗΜΟΣ,ΠΕΡΙΣΤΕΡΙΟΥ,32,municipality,9183,,,0,exact,
ΔΗΜΟΣ,ΠΕΤΡΟΥΠΟΛΗΣ,5,municipality,9184,,,0,exact,
ΔΗΜΟΣ,ΠΗΝΕΙΟΥ,4,municipality,9140,,,0,exact,
ΔΗΜΟΣ,ΠΛΑΤΑΝΙΑ,34,municipality,9323,,,0,exact,
ΔΗΜΟΣ,ΠΟΛΥΓΥΡΟΥ,1,municipality,9059,,,0,exact,
ΔΗΜΟΣ,ΠΟΡΟΥ,4,municipality,9210,,,0,exact,
ΔΗΜΟΣ,ΠΡΕΒΕΖΑΣ,7,municipality,9090,,,0,exact,
ΔΗΜΟΣ,ΠΡΕΣΠΩΝ,11,municipality,9071,,,0,exact,
ΔΗΜΟΣ,ΠΡΟΣΟΤΣΑΝΗΣ,1,municipality,9005,,,0,exact,
ΔΗΜΟΣ,ΠΥΔΝΑΣ - ΚΟΛΙΝΔΡΟΥ,2,municipality,9048,,,0,exact,
ΔΗΜΟΣ,ΠΥΛΑΙΑΣ - ΧΟΡΤΙΑΤΗ,5,municipality,9037,,,0,exact,
ΔΗΜΟΣ,ΠΥΛΗΣ,11,municipality,9113,,,0,exact,
ΔΗΜΟΣ,ΠΥΛΟΥ - ΝΕΣΤΟΡΟΣ,16,municipality,9257,,,0,exact,
ΔΗΜΟΣ,ΠΥΡΓΟΥ,2,municipality,9141,,,0,exact,
ΔΗΜΟΣ,ΠΩΓΩΝΙΟΥ,3,municipality,9087,,,0,exact,
ΔΗΜΟΣ,ΡΑΦΗΝΑΣ - ΠΙΚΕΡΜΙΟΥ,19,municipality,9224,,,0,exact,
ΔΗΜΟΣ,ΡΕΘΥΜΝΗΣ,43,municipality,9318,,,0,exact,
ΔΗΜΟΣ,ΡΗΓΑ ΦΕΡΑΙΟΥ,4,municipality,9108,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΡΟΔΟΥ,3,municipality,9296,,,0,exact,
ΔΗΜΟΣ,ΣΑΛΑΜΙΝΑΣ,13,municipality,9211,,,0,exact,
ΔΗΜΟΣ,ΣΑΜΗΣ,3,municipality,9120,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΣΑΜΟΘΡΑΚΗΣ,6,municipality,9009,,,0,exact,
ΔΗΜΟΣ,ΣΑΡΩΝΙΚΟΥ,15,municipality,9225,,,0,exact,
ΔΗΜΟΣ,ΣΕΡΒΙΩΝ,2,municipality,9069,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΣΕΡΡΩΝ,2,municipality,9054,,,0,exact,
ΔΗΜΟΣ,ΣΗΤΕΙΑΣ,1,municipality,9313,,,0,exact,
ΔΗΜΟΣ,ΣΙΘΩΝΙΑΣ,10,municipality,9060,,,0,exact,
ΔΗΜΟΣ,ΣΙΚΙΝΟΥ,2,municipality,9272,,,0,exact,
ΔΗΜΟΣ,ΣΙΚΥΩΝΙΩΝ,5,municipality,9247,,,0,exact,
ΔΗΜΟΣ,ΣΙΝΤΙΚΗΣ,5,municipality,9055,,,0,exact,
ΔΗΜΟΣ,ΣΙΦΝΟΥ,3,municipality,9289,,,0,exact,
ΔΗΜΟΣ,ΣΚΟΠΕΛΟΥ,21,municipality,9111,,,0,exact,
ΔΗΜΟΣ,ΣΚΥΔΡΑΣ,4,municipality,9045,,,0,exact,
ΔΗΜΟΣ,ΣΚΥΡΟΥ,5,municipality,9154,,,0,exact,
ΔΗΜΟΣ,ΣΟΥΛΙΟΥ,2,municipality,9078,,,0,exact,
ΔΗΜΟΣ,ΣΟΥΦΛΙΟΥ,43,municipality,9010,,,0,exact,
ΔΗΜΟΣ,ΣΟΦΑΔΩΝ,10,municipality,9096,,,0,exact,
ΔΗΜΟΣ,ΣΠΑΡΤΗΣ,1,municipality,9252,,,0,exact,
ΔΗΜΟΣ,ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,6,municipality,9226,,,0,exact,
ΔΗΜΟΣ,ΣΠΕΤΣΩΝ,2,municipality,9212,,,0,exact,
ΔΗΜΟΣ,ΣΤΥΛΙΔΑΣ,6,municipality,9164,,,0,exact,
ΔΗΜΟΣ,ΣΥΜΗΣ,5,municipality,9297,,,0,exact,
ΔΗΜΟΣ,ΣΥΡΟΥ - ΕΡΜΟΥΠΟΛΗΣ,7,municipality,9300,,,0,exact,
ΔΗΜΟΣ,ΣΦΑΚΙΩΝ,3,municipality,9324,,,0,exact,
ΔΗΜΟΣ,ΤΑΝΑΓΡΑΣ,1,municipality,9147,,,0,exact,
ΔΗΜΟΣ,ΤΕΜΠΩΝ,15,municipality,9101,,,0,exact,
ΔΗΜΟΣ,ΤΡΙΚΚΑΙΩΝ,3,municipality,9114,,,0,exact,
ΔΗΜΟΣ,ΤΡΙΠΟΛΗΣ,1,municipality,9241,,,0,exact,
ΔΗΜΟΣ,ΤΡΙΦΥΛΙΑΣ,15,municipality,9258,,,0,exact,
ΔΗΜΟΣ,ΤΡΟΙΖΗΝΙΑΣ - ΜΕΘΑΝΩΝ,3,municipality,9213,,,0,manual,name variant or Kleisthenis→Kallikratis parent
ΔΗΜΟΣ,ΤΥΡΝΑΒΟΥ,3,municipality,9102,,,0,exact,
ΔΗΜΟΣ,ΥΔΡΑΣ,19,municipality,9214,,,0,exact,
ΔΗΜΟΣ,ΦΑΙΣΤΟΥ,4,municipality,9308,,,0,exact,
ΔΗΜΟΣ,ΦΑΡΣΑΛΩΝ,18,municipality,9103,,,0,exact,
ΔΗΜΟΣ,ΦΙΛΙΑΤΩΝ,7,municipality,9079,,,0,exact,
ΔΗΜΟΣ,ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ,1,municipality,9177,,,0,exact,
ΔΗΜΟΣ,ΦΛΩΡΙΝΑΣ,2,municipality,9072,,,0,exact,
ΔΗΜΟΣ,ΦΟΛΕΓΑΝΔΡΟΥ,5,municipality,9273,,,0,exact,
ΔΗΜΟΣ,ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ,6,municipality,9260,,,0,exact,
ΔΗΜΟΣ,ΧΑΛΑΝΔΡΙΟΥ,5,municipality,9178,,,0,exact,
ΔΗΜΟΣ,ΧΑΛΚΗΣ,1,municipality,9299,,,0,exact,
ΔΗΜΟΣ,ΧΑΝΙΩΝ,4,municipality,9325,,,0,exact,
ΔΗΜΟΣ,ΧΕΡΣΟΝΗΣΟΥ,23,municipality,9309,,,0,exact,
ΔΗΜΟΣ,ΧΙΟΥ,68,municipality,9266,,,0,exact,
ΔΗΜΟΣ,ΨΑΡΩΝ,2,municipality,9267,,,0,exact,
ΔΗΜΟΣ,ΩΡΑΙΟΚΑΣΤΡΟΥ,4,municipality,9039,,,0,exact,
ΔΗΜΟΣ,ΩΡΩΠΟΥ,7,municipality,9227,,,0,exact,
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΕΩΣ ΚΑΙ ΑΠΟΧΕΤΕΥΣΕΩΣ ΧΑΛΚΙΔΟΣ,6,municipality,9155,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,,0,manual_review_municipality,ΔΕΥΑ Χαλκίδας - Στερεά Ελλάδα
ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΥΔΡΕΥΣΗΣ &  ΑΠΟΧΕΤΕΥΣΗΣ ΚΙΛΕΛΕΡ,2,municipality,9099,ΘΕΣΣΑΛΙΑΣ,,0,manual_review_municipality,ΔΕΥΑ Κιλελέρ - Θεσσαλία
